PPG,Serial_No,noise_ppg
-0.373,1036,-0.395411058
-0.373,1037,-0.379418945
-0.378,1038,-0.34810102
-0.378,1039,-0.366978395
-0.378,1040,-0.397296738
-0.378,1041,-0.38240545
-0.388,1042,-0.419274863
-0.388,1043,-0.363181528
-0.388,1044,-0.410861169
-0.388,1045,-0.42822801
-0.397,1046,-0.345778691
-0.397,1047,-0.341144399
-0.397,1048,-0.369229333
-0.397,1049,-0.43196429
-0.41,1050,-0.395424835
-0.41,1051,-0.489165737
-0.41,1052,-0.45742827
-0.41,1053,-0.353136305
-0.428,1054,-0.441981994
-0.428,1055,-0.436801106
-0.428,1056,-0.426918646
-0.428,1057,-0.463856585
-0.447,1058,-0.470073199
-0.447,1059,-0.426608836
-0.447,1060,-0.44705242
-0.447,1061,-0.472267761
-0.461,1062,-0.500521661
-0.461,1063,-0.457634459
-0.461,1064,-0.462224559
-0.461,1065,-0.47699318
-0.479,1066,-0.445189035
-0.479,1067,-0.531299363
-0.479,1068,-0.485675485
-0.479,1069,-0.444290734
-0.493,1070,-0.496380724
-0.493,1071,-0.470081822
-0.493,1072,-0.489048255
-0.493,1073,-0.533559411
-0.493,1074,-0.48854642
-0.493,1075,-0.491405989
-0.493,1076,-0.527361837
-0.493,1077,-0.487516238
-0.484,1078,-0.470860778
-0.484,1079,-0.46986305
-0.484,1080,-0.449536659
-0.484,1081,-0.504869026
-0.461,1082,-0.437516176
-0.461,1083,-0.502305225
-0.461,1084,-0.416527589
-0.461,1085,-0.47259647
-0.419,1086,-0.422556934
-0.419,1087,-0.418367116
-0.419,1088,-0.426766929
-0.419,1089,-0.37910723
-0.359,1090,-0.30573656
-0.359,1091,-0.349614573
-0.359,1092,-0.381259443
-0.359,1093,-0.392021627
-0.29,1094,-0.256047155
-0.29,1095,-0.32314491
-0.29,1096,-0.299279284
-0.29,1097,-0.266165482
-0.203,1098,-0.198689915
-0.203,1099,-0.204297548
-0.203,1100,-0.224807573
-0.203,1101,-0.207229307
-0.102,1102,-0.062732168
-0.102,1103,-0.141044341
-0.102,1104,-0.096719764
-0.102,1105,-0.094678067
0,1106,-0.032849581
0,1107,0.029953475
0,1108,-0.032271845
0,1109,-0.078772224
0.097,1110,0.073508348
0.097,1111,0.11497471
0.097,1112,0.130395215
0.097,1113,0.094232868
0.189,1114,0.137507986
0.189,1115,0.206931306
0.189,1116,0.214328681
0.189,1117,0.18298167
0.268,1118,0.227294069
0.268,1119,0.323189112
0.268,1120,0.266866001
0.268,1121,0.289482408
0.327,1122,0.296928334
0.327,1123,0.350472111
0.327,1124,0.277493629
0.327,1125,0.319654941
0.364,1126,0.380912701
0.364,1127,0.293832346
0.364,1128,0.30700669
0.364,1129,0.363780929
0.378,1130,0.369060977
0.378,1131,0.363815653
0.378,1132,0.429967055
0.378,1133,0.381364261
0.378,1134,0.346708376
0.378,1135,0.399725293
0.378,1136,0.38206678
0.378,1137,0.404044988
0.359,1138,0.361699282
0.359,1139,0.342051322
0.359,1140,0.30489038
0.359,1141,0.341316353
0.332,1142,0.330537484
0.332,1143,0.288334396
0.332,1144,0.351432448
0.332,1145,0.361854685
0.295,1146,0.332980615
0.295,1147,0.280642939
0.295,1148,0.278204816
0.295,1149,0.283558405
0.244,1150,0.182181415
0.244,1151,0.282206257
0.244,1152,0.261737682
0.244,1153,0.282969483
0.194,1154,0.19093687
0.194,1155,0.195296084
0.194,1156,0.207445664
0.194,1157,0.222189967
0.143,1158,0.066749183
0.143,1159,0.093241701
0.143,1160,0.150746157
0.143,1161,0.205539551
0.092,1162,0.082071554
0.092,1163,0.137176207
0.092,1164,0.104974496
0.092,1165,0.101693307
0.032,1166,0.070832877
0.032,1167,-0.015490053
0.032,1168,-0.013389318
0.032,1169,-0.060421749
-0.023,1170,-0.013418798
-0.023,1171,-0.049130558
-0.023,1172,-0.02547602
-0.023,1173,-0.02203309
-0.083,1174,-0.119841455
-0.083,1175,-0.054444233
-0.083,1176,-0.064117917
-0.083,1177,-0.10436445
-0.139,1178,-0.154720851
-0.139,1179,-0.137210487
-0.139,1180,-0.111014899
-0.139,1181,-0.15971538
-0.194,1182,-0.192158261
-0.194,1183,-0.199542005
-0.194,1184,-0.165423642
-0.194,1185,-0.139132116
-0.176,1186,-0.158147354
-0.176,1187,-0.165041672
-0.176,1188,-0.189348654
-0.176,1189,-0.187129658
-0.232,1190,-0.234078759
-0.232,1191,-0.244102832
-0.232,1192,-0.213574384
-0.232,1193,-0.201558721
-0.286,1194,-0.256433468
-0.286,1195,-0.286608818
-0.286,1196,-0.28744372
-0.286,1197,-0.302310476
-0.337,1198,-0.309584451
-0.337,1199,-0.322814866
-0.337,1200,-0.333895706
-0.337,1201,-0.346102091
-0.377,1202,-0.353732943
-0.377,1203,-0.362657696
-0.377,1204,-0.406448878
-0.377,1205,-0.352600693
-0.403,1206,-0.332544828
-0.403,1207,-0.441675625
-0.403,1208,-0.425461523
-0.403,1209,-0.439429615
-0.432,1210,-0.411825703
-0.432,1211,-0.376423242
-0.432,1212,-0.464636233
-0.432,1213,-0.423294534
-0.448,1214,-0.401276586
-0.448,1215,-0.450448517
-0.448,1216,-0.393917974
-0.448,1217,-0.419312687
-0.443,1218,-0.421247247
-0.443,1219,-0.446500483
-0.443,1220,-0.471804884
-0.443,1221,-0.432542425
-0.443,1222,-0.396063081
-0.443,1223,-0.417260168
-0.443,1224,-0.439907895
-0.443,1225,-0.504953213
-0.432,1226,-0.384398972
-0.432,1227,-0.44180373
-0.432,1228,-0.427730999
-0.432,1229,-0.448672759
-0.412,1230,-0.365674757
-0.412,1231,-0.427489335
-0.412,1232,-0.444218309
-0.412,1233,-0.38145422
-0.388,1234,-0.38798819
-0.388,1235,-0.381046847
-0.388,1236,-0.429218576
-0.388,1237,-0.350148053
-0.357,1238,-0.310608828
-0.357,1239,-0.36808777
-0.357,1240,-0.344709687
-0.357,1241,-0.31661108
-0.332,1242,-0.352531926
-0.332,1243,-0.317894568
-0.332,1244,-0.293689416
-0.332,1245,-0.239509486
-0.307,1246,-0.329697944
-0.307,1247,-0.29006052
-0.307,1248,-0.356259439
-0.307,1249,-0.297601061
-0.296,1250,-0.34000644
-0.296,1251,-0.285938662
-0.296,1252,-0.262623587
-0.296,1253,-0.284998368
-0.281,1254,-0.255681663
-0.281,1255,-0.255814741
-0.281,1256,-0.332911897
-0.281,1257,-0.236281604
-0.272,1258,-0.361606132
-0.272,1259,-0.268854587
-0.272,1260,-0.340633068
-0.272,1261,-0.261928239
-0.272,1262,-0.305420743
-0.272,1263,-0.282630659
-0.272,1264,-0.275830382
-0.272,1265,-0.293539014
-0.281,1266,-0.292278037
-0.281,1267,-0.274663644
-0.281,1268,-0.289274924
-0.281,1269,-0.314908875
-0.286,1270,-0.21987826
-0.286,1271,-0.301288075
-0.286,1272,-0.261433558
-0.286,1273,-0.333111301
-0.307,1274,-0.307196819
-0.307,1275,-0.331709184
-0.307,1276,-0.263779482
-0.307,1277,-0.297078402
-0.327,1278,-0.313758993
-0.327,1279,-0.332641878
-0.327,1280,-0.279172683
-0.327,1281,-0.314510562
-0.347,1282,-0.331031117
-0.347,1283,-0.377645713
-0.347,1284,-0.283548477
-0.347,1285,-0.383310661
-0.362,1286,-0.371772144
-0.362,1287,-0.382870534
-0.362,1288,-0.400338342
-0.362,1289,-0.316258292
-0.388,1290,-0.370089617
-0.388,1291,-0.372243085
-0.388,1292,-0.354019874
-0.388,1293,-0.378746408
-0.403,1294,-0.420893784
-0.403,1295,-0.431730315
-0.403,1296,-0.445199893
-0.403,1297,-0.420929401
-0.407,1298,-0.440930501
-0.407,1299,-0.452234908
-0.407,1300,-0.427237532
-0.407,1301,-0.392482499
-0.393,1302,-0.405238876
-0.393,1303,-0.438272564
-0.393,1304,-0.396458428
-0.393,1305,-0.389470935
-0.377,1306,-0.349987007
-0.377,1307,-0.413036091
-0.377,1308,-0.369878856
-0.377,1309,-0.344826865
-0.342,1310,-0.346639523
-0.342,1311,-0.33256497
-0.342,1312,-0.285153652
-0.342,1313,-0.366051313
-0.281,1314,-0.345058875
-0.281,1315,-0.232967086
-0.281,1316,-0.302577129
-0.281,1317,-0.287274703
-0.206,1318,-0.243033671
-0.206,1319,-0.180708148
-0.206,1320,-0.199047959
-0.206,1321,-0.252545791
-0.12,1322,-0.165165082
-0.12,1323,-0.098891245
-0.12,1324,-0.133198163
-0.12,1325,-0.114847013
-0.015,1326,-0.029845865
-0.015,1327,0.008854802
-0.015,1328,-0.024858968
-0.015,1329,0.001814502
0.101,1330,0.141112023
0.101,1331,0.069757936
0.101,1332,0.099011919
0.101,1333,0.11749939
0.211,1334,0.261008849
0.211,1335,0.259190983
0.211,1336,0.208021149
0.211,1337,0.200447073
0.312,1338,0.273014981
0.312,1339,0.343483518
0.312,1340,0.268923133
0.312,1341,0.284386799
0.403,1342,0.35517409
0.403,1343,0.41600765
0.403,1344,0.386157971
0.403,1345,0.396079436
0.473,1346,0.436674658
0.473,1347,0.474738033
0.473,1348,0.48283677
0.473,1349,0.500042915
0.513,1350,0.498539469
0.513,1351,0.549746344
0.513,1352,0.530133907
0.513,1353,0.506904406
0.538,1354,0.494338457
0.538,1355,0.594573214
0.538,1356,0.516212606
0.538,1357,0.535069535
0.543,1358,0.51683947
0.543,1359,0.519858403
0.543,1360,0.518693536
0.543,1361,0.546609011
0.528,1362,0.520177329
0.528,1363,0.559594617
0.528,1364,0.529790899
0.528,1365,0.582736535
0.498,1366,0.47767836
0.498,1367,0.525766859
0.498,1368,0.520198358
0.498,1369,0.491702945
0.458,1370,0.533276757
0.458,1371,0.42608449
0.458,1372,0.462253364
0.458,1373,0.43186405
0.407,1374,0.408217046
0.407,1375,0.413926607
0.407,1376,0.408395458
0.407,1377,0.398190241
0.352,1378,0.341813436
0.352,1379,0.335919168
0.352,1380,0.315882912
0.352,1381,0.399045853
0.292,1382,0.317870769
0.292,1383,0.303852361
0.292,1384,0.292757112
0.292,1385,0.310076093
0.232,1386,0.257574952
0.232,1387,0.177051303
0.232,1388,0.230372557
0.232,1389,0.233594393
0.171,1390,0.191287244
0.171,1391,0.198181158
0.171,1392,0.228609844
0.171,1393,0.218561523
0.111,1394,0.078636241
0.111,1395,0.137898939
0.111,1396,0.078378623
0.111,1397,0.155561249
0.051,1398,0.047341683
0.051,1399,0.100332933
0.051,1400,0.063668449
0.051,1401,0.087661149
-0.01,1402,-0.019205782
-0.01,1403,-0.017758301
-0.01,1404,-0.049801011
-0.01,1405,-0.08510878
-0.075,1406,-0.077652036
-0.075,1407,-0.039728671
-0.075,1408,-0.126679449
-0.075,1409,-0.059435617
-0.131,1410,-0.193396244
-0.131,1411,-0.138190008
-0.131,1412,-0.092982051
-0.131,1413,-0.150651248
-0.181,1414,-0.179273938
-0.181,1415,-0.225006998
-0.181,1416,-0.200245824
-0.181,1417,-0.247868727
-0.236,1418,-0.251038446
-0.236,1419,-0.227374031
-0.236,1420,-0.255766934
-0.236,1421,-0.203039644
-0.281,1422,-0.264999865
-0.281,1423,-0.346976814
-0.281,1424,-0.296446117
-0.281,1425,-0.296398484
-0.322,1426,-0.307075284
-0.322,1427,-0.327920382
-0.322,1428,-0.32263877
-0.322,1429,-0.338621012
-0.362,1430,-0.397321621
-0.362,1431,-0.330659354
-0.362,1432,-0.331058271
-0.362,1433,-0.35156192
-0.393,1434,-0.416288755
-0.393,1435,-0.467090292
-0.393,1436,-0.407835533
-0.393,1437,-0.36558464
-0.403,1438,-0.340178474
-0.403,1439,-0.441845931
-0.403,1440,-0.387312881
-0.403,1441,-0.393966435
-0.425,1442,-0.417558392
-0.425,1443,-0.469693499
-0.425,1444,-0.38268194
-0.425,1445,-0.465919158
-0.42,1446,-0.428201277
-0.42,1447,-0.480893528
-0.42,1448,-0.427440485
-0.42,1449,-0.410431886
-0.415,1450,-0.379893432
-0.415,1451,-0.400225008
-0.415,1452,-0.38334927
-0.415,1453,-0.369406288
-0.4,1454,-0.389151083
-0.4,1455,-0.357231526
-0.4,1456,-0.442050346
-0.4,1457,-0.389906822
-0.38,1458,-0.418983884
-0.38,1459,-0.352575882
-0.38,1460,-0.304833413
-0.38,1461,-0.376469511
-0.359,1462,-0.354344257
-0.359,1463,-0.3335083
-0.359,1464,-0.290148054
-0.359,1465,-0.37754402
-0.339,1466,-0.375576538
-0.339,1467,-0.279804662
-0.339,1468,-0.428845265
-0.339,1469,-0.365381753
-0.309,1470,-0.355538818
-0.309,1471,-0.301162897
-0.309,1472,-0.302351177
-0.309,1473,-0.327992148
-0.288,1474,-0.325992906
-0.288,1475,-0.258682388
-0.288,1476,-0.280969515
-0.288,1477,-0.322788288
-0.279,1478,-0.324009626
-0.279,1479,-0.291937618
-0.279,1480,-0.329480519
-0.279,1481,-0.250928004
-0.279,1482,-0.270977775
-0.279,1483,-0.285353649
-0.279,1484,-0.277096664
-0.279,1485,-0.355715114
-0.269,1486,-0.318386693
-0.269,1487,-0.289876254
-0.269,1488,-0.300565166
-0.269,1489,-0.264360106
-0.279,1490,-0.325791056
-0.279,1491,-0.264299169
-0.279,1492,-0.302280362
-0.279,1493,-0.315626375
-0.283,1494,-0.334070232
-0.283,1495,-0.269675937
-0.283,1496,-0.274058527
-0.283,1497,-0.329578041
-0.298,1498,-0.278980742
-0.298,1499,-0.283994085
-0.298,1500,-0.295569091
-0.298,1501,-0.393261143
-0.314,1502,-0.3243544
-0.314,1503,-0.283822287
-0.314,1504,-0.325104308
-0.314,1505,-0.30928889
-0.339,1506,-0.341218854
-0.339,1507,-0.329926322
-0.339,1508,-0.348891403
-0.339,1509,-0.361669701
-0.359,1510,-0.352768713
-0.359,1511,-0.312494413
-0.359,1512,-0.398637577
-0.359,1513,-0.379567649
-0.374,1514,-0.367744094
-0.374,1515,-0.392741132
-0.374,1516,-0.356970262
-0.374,1517,-0.390755427
-0.395,1518,-0.372003407
-0.395,1519,-0.414082563
-0.395,1520,-0.369203361
-0.395,1521,-0.353410245
-0.4,1522,-0.429959965
-0.4,1523,-0.409068569
-0.4,1524,-0.423234419
-0.4,1525,-0.399772317
-0.405,1526,-0.405657532
-0.405,1527,-0.414041876
-0.405,1528,-0.446884791
-0.405,1529,-0.329112684
-0.385,1530,-0.388506453
-0.385,1531,-0.392539326
-0.385,1532,-0.346578172
-0.385,1533,-0.399028803
-0.349,1534,-0.327785129
-0.349,1535,-0.377333266
-0.349,1536,-0.259217499
-0.349,1537,-0.363299413
-0.298,1538,-0.30406802
-0.298,1539,-0.290119186
-0.298,1540,-0.318583519
-0.298,1541,-0.337860603
-0.233,1542,-0.222894842
-0.233,1543,-0.225568439
-0.233,1544,-0.256294935
-0.233,1545,-0.257888553
-0.152,1546,-0.145596331
-0.152,1547,-0.112301953
-0.152,1548,-0.109508974
-0.152,1549,-0.182262776
-0.056,1550,-0.101988383
-0.056,1551,-0.073229776
-0.056,1552,-0.084090338
-0.056,1553,-0.071077485
0.051,1554,0.096088111
0.051,1555,0.071986128
0.051,1556,0.064746651
0.051,1557,-0.026753731
0.152,1558,0.129679036
0.152,1559,0.141749832
0.152,1560,0.164722211
0.152,1561,0.078337031
0.248,1562,0.256873929
0.248,1563,0.328985127
0.248,1564,0.287026815
0.248,1565,0.230867228
0.329,1566,0.302677595
0.329,1567,0.258535788
0.329,1568,0.27867556
0.329,1569,0.316760246
0.4,1570,0.421239308
0.4,1571,0.370073984
0.4,1572,0.463930176
0.4,1573,0.373766667
0.446,1574,0.505477145
0.446,1575,0.46959009
0.446,1576,0.434282453
0.446,1577,0.420535571
0.471,1578,0.45769615
0.471,1579,0.486289884
0.471,1580,0.478200755
0.471,1581,0.409347848
0.481,1582,0.52550005
0.481,1583,0.554774499
0.481,1584,0.539356513
0.481,1585,0.507672895
0.466,1586,0.509440048
0.466,1587,0.456650496
0.466,1588,0.481867357
0.466,1589,0.532984944
0.435,1590,0.424325633
0.435,1591,0.428163052
0.435,1592,0.376401569
0.435,1593,0.471727385
0.405,1594,0.368425205
0.405,1595,0.420477634
0.405,1596,0.406745474
0.405,1597,0.439615461
0.359,1598,0.332170555
0.359,1599,0.335832512
0.359,1600,0.358036381
0.359,1601,0.368936549
0.309,1602,0.315317096
0.309,1603,0.311613485
0.309,1604,0.270954712
0.309,1605,0.305624719
0.253,1606,0.224418426
0.253,1607,0.23906896
0.253,1608,0.259244407
0.253,1609,0.250656378
0.193,1610,0.195570827
0.193,1611,0.232473127
0.193,1612,0.239892026
0.193,1613,0.178213435
0.137,1614,0.052905517
0.137,1615,0.187415034
0.137,1616,0.162215301
0.137,1617,0.074185606
0.076,1618,0.03206462
0.076,1619,0.055697085
0.076,1620,0.070347809
0.076,1621,0.05934195
0.015,1622,-0.018837535
0.015,1623,0.015817611
0.015,1624,0.048521174
0.015,1625,0.015291432
-0.051,1626,0.024599117
-0.051,1627,-0.034238171
-0.051,1628,-0.022399314
-0.051,1629,-0.071757423
-0.106,1630,-0.157111918
-0.106,1631,-0.084741296
-0.106,1632,-0.05763536
-0.106,1633,-0.079234222
-0.167,1634,-0.120913431
-0.167,1635,-0.125981972
-0.167,1636,-0.159894906
-0.167,1637,-0.168933492
-0.223,1638,-0.240237445
-0.223,1639,-0.255848884
-0.223,1640,-0.209276622
-0.223,1641,-0.214670198
-0.279,1642,-0.316622547
-0.279,1643,-0.269387996
-0.279,1644,-0.258628922
-0.279,1645,-0.257336443
-0.329,1646,-0.301604977
-0.329,1647,-0.329192117
-0.329,1648,-0.299731801
-0.329,1649,-0.372502572
-0.374,1650,-0.372910414
-0.374,1651,-0.331966716
-0.374,1652,-0.399473323
-0.374,1653,-0.423776
-0.415,1654,-0.411549376
-0.415,1655,-0.438781121
-0.415,1656,-0.344409221
-0.415,1657,-0.447193806
-0.435,1658,-0.409869324
-0.435,1659,-0.422143232
-0.435,1660,-0.452431205
-0.435,1661,-0.434886479
-0.461,1662,-0.408034043
-0.461,1663,-0.430560934
-0.461,1664,-0.439356186
-0.461,1665,-0.495065574
-0.476,1666,-0.473849367
-0.476,1667,-0.421117117
-0.476,1668,-0.451506511
-0.476,1669,-0.462091934
-0.476,1670,-0.429154335
-0.476,1671,-0.547054356
-0.476,1672,-0.453871469
-0.476,1673,-0.499815861
-0.466,1674,-0.450064409
-0.466,1675,-0.514332788
-0.466,1676,-0.505657624
-0.466,1677,-0.406574222
-0.451,1678,-0.416689279
-0.451,1679,-0.459455276
-0.451,1680,-0.458039543
-0.451,1681,-0.498551465
-0.435,1682,-0.453549729
-0.435,1683,-0.419617589
-0.435,1684,-0.420854964
-0.435,1685,-0.424159408
-0.41,1686,-0.40737671
-0.41,1687,-0.449602558
-0.41,1688,-0.393897855
-0.41,1689,-0.375519833
-0.39,1690,-0.390536469
-0.39,1691,-0.370863793
-0.39,1692,-0.379330797
-0.39,1693,-0.335666351
-0.364,1694,-0.348115248
-0.364,1695,-0.401411672
-0.364,1696,-0.447734743
-0.364,1697,-0.296741027
-0.373,1698,-0.361949724
-0.373,1699,-0.335839438
-0.373,1700,-0.343897825
-0.373,1701,-0.381667604
-0.346,1702,-0.264090933
-0.346,1703,-0.376852151
-0.346,1704,-0.320877097
-0.346,1705,-0.343782528
-0.342,1706,-0.326466939
-0.342,1707,-0.345633181
-0.342,1708,-0.359559094
-0.342,1709,-0.3263449
-0.336,1710,-0.356860701
-0.336,1711,-0.297588011
-0.336,1712,-0.351428034
-0.336,1713,-0.367042206
-0.331,1714,-0.283047494
-0.331,1715,-0.321491728
-0.331,1716,-0.333363042
-0.331,1717,-0.291023178
-0.336,1718,-0.363579851
-0.336,1719,-0.272164353
-0.336,1720,-0.308860766
-0.336,1721,-0.370855663
-0.342,1722,-0.385164117
-0.342,1723,-0.396205321
-0.342,1724,-0.31574843
-0.342,1725,-0.38113828
-0.357,1726,-0.355169958
-0.357,1727,-0.385711745
-0.357,1728,-0.33489242
-0.357,1729,-0.371436426
-0.378,1730,-0.393965486
-0.378,1731,-0.408184708
-0.378,1732,-0.407711664
-0.378,1733,-0.353556023
-0.394,1734,-0.414390087
-0.394,1735,-0.387437225
-0.394,1736,-0.414257356
-0.394,1737,-0.401860886
-0.42,1738,-0.496552553
-0.42,1739,-0.470113203
-0.42,1740,-0.438384551
-0.42,1741,-0.447161316
-0.436,1742,-0.400332303
-0.436,1743,-0.408858289
-0.436,1744,-0.494843062
-0.436,1745,-0.401486636
-0.447,1746,-0.423769936
-0.447,1747,-0.457460563
-0.447,1748,-0.446763284
-0.447,1749,-0.516103552
-0.452,1750,-0.489288708
-0.452,1751,-0.476773745
-0.452,1752,-0.488855975
-0.452,1753,-0.467046151
-0.452,1754,-0.446428943
-0.452,1755,-0.430036044
-0.452,1756,-0.440511818
-0.452,1757,-0.503639239
-0.43,1758,-0.456489961
-0.43,1759,-0.434866934
-0.43,1760,-0.462151541
-0.43,1761,-0.500177953
-0.399,1762,-0.430942145
-0.399,1763,-0.421184622
-0.399,1764,-0.482963619
-0.399,1765,-0.4273632
-0.352,1766,-0.409060958
-0.352,1767,-0.347456802
-0.352,1768,-0.310125795
-0.352,1769,-0.331335027
-0.279,1770,-0.357564525
-0.279,1771,-0.276631975
-0.279,1772,-0.28300655
-0.279,1773,-0.259853818
-0.2,1774,-0.196682583
-0.2,1775,-0.181348204
-0.2,1776,-0.177532747
-0.2,1777,-0.183297847
-0.1,1778,-0.09833626
-0.1,1779,-0.059561018
-0.1,1780,-0.106607133
-0.1,1781,-0.087480304
-0.005,1782,0.013226831
-0.005,1783,0.004600288
-0.005,1784,-0.001854442
-0.005,1785,0.023169407
0.095,1786,0.097691225
0.095,1787,0.113701414
0.095,1788,0.091807
0.095,1789,0.037881638
0.194,1790,0.234349663
0.194,1791,0.2150073
0.194,1792,0.188732444
0.194,1793,0.226694056
0.273,1794,0.306638137
0.273,1795,0.254824471
0.273,1796,0.329136793
0.273,1797,0.284957209
0.341,1798,0.389726848
0.341,1799,0.346494662
0.341,1800,0.361662221
0.341,1801,0.286770605
0.389,1802,0.447683591
0.389,1803,0.430624124
0.389,1804,0.333924352
0.389,1805,0.421074608
0.409,1806,0.464735886
0.409,1807,0.40782428
0.409,1808,0.384269733
0.409,1809,0.4100135
0.425,1810,0.440612312
0.425,1811,0.459824964
0.425,1812,0.468645896
0.425,1813,0.402917238
0.409,1814,0.381493201
0.409,1815,0.39809718
0.409,1816,0.392601101
0.409,1817,0.407551626
0.383,1818,0.396281582
0.383,1819,0.345620861
0.383,1820,0.391722261
0.383,1821,0.337365637
0.351,1822,0.355040471
0.351,1823,0.357670639
0.351,1824,0.350709107
0.351,1825,0.316931273
0.299,1826,0.235834662
0.299,1827,0.321397762
0.299,1828,0.217995215
0.299,1829,0.292247032
0.241,1830,0.275573585
0.241,1831,0.22352037
0.241,1832,0.256345957
0.241,1833,0.138599486
0.189,1834,0.184850552
0.189,1835,0.193086605
0.189,1836,0.186442679
0.189,1837,0.215481991
0.131,1838,0.153181637
0.131,1839,0.109993549
0.131,1840,0.126360189
0.131,1841,0.116813061
0.063,1842,0.134300738
0.063,1843,0.075598783
0.063,1844,0.041658218
0.063,1845,0.028551934
0,1846,-0.001887407
0,1847,-0.040648841
0,1848,-0.030246973
0,1849,-0.032137178
-0.063,1850,-0.095605413
-0.063,1851,-0.024648758
-0.063,1852,-0.066741271
-0.063,1853,-0.056659058
-0.126,1854,-0.102559131
-0.126,1855,-0.153336743
-0.126,1856,-0.091867676
-0.126,1857,-0.106255418
-0.184,1858,-0.193762745
-0.184,1859,-0.161172189
-0.184,1860,-0.197726889
-0.184,1861,-0.164634349
-0.241,1862,-0.305349671
-0.241,1863,-0.221894022
-0.241,1864,-0.334646967
-0.241,1865,-0.242981122
-0.304,1866,-0.263199181
-0.304,1867,-0.308560374
-0.304,1868,-0.280119579
-0.304,1869,-0.243636231
-0.352,1870,-0.335973798
-0.352,1871,-0.382864609
-0.352,1872,-0.336469941
-0.352,1873,-0.365126197
-0.389,1874,-0.417564354
-0.389,1875,-0.373938243
-0.389,1876,-0.3719302
-0.389,1877,-0.379436804
-0.43,1878,-0.415791301
-0.43,1879,-0.429312606
-0.43,1880,-0.436614648
-0.43,1881,-0.431016065
-0.457,1882,-0.437868051
-0.457,1883,-0.457801458
-0.457,1884,-0.4240293
-0.457,1885,-0.412096192
-0.483,1886,-0.536940685
-0.483,1887,-0.488176446
-0.483,1888,-0.544185586
-0.483,1889,-0.451618227
-0.499,1890,-0.472015506
-0.499,1891,-0.511985776
-0.499,1892,-0.573595768
-0.499,1893,-0.586641956
-0.499,1894,-0.531356042
-0.499,1895,-0.492764565
-0.499,1896,-0.469065648
-0.499,1897,-0.490788549
-0.493,1898,-0.476020929
-0.493,1899,-0.492688274
-0.493,1900,-0.468894946
-0.493,1901,-0.485867334
-0.478,1902,-0.482788073
-0.478,1903,-0.457357325
-0.478,1904,-0.531149448
-0.478,1905,-0.501357386
-0.457,1906,-0.435325729
-0.457,1907,-0.452993886
-0.457,1908,-0.4027511
-0.457,1909,-0.438339379
-0.436,1910,-0.429416136
-0.436,1911,-0.459857868
-0.436,1912,-0.408210062
-0.436,1913,-0.462770388
-0.405,1914,-0.417934065
-0.405,1915,-0.408940855
-0.405,1916,-0.396807107
-0.405,1917,-0.419695934
-0.367,1918,-0.427036988
-0.367,1919,-0.366137644
-0.367,1920,-0.367088457
-0.367,1921,-0.351749897
-0.342,1922,-0.351285369
-0.342,1923,-0.374544406
-0.342,1924,-0.347777328
-0.342,1925,-0.383165282
-0.321,1926,-0.294193519
-0.321,1927,-0.384683994
-0.321,1928,-0.324588214
-0.321,1929,-0.298512119
-0.299,1930,-0.261384147
-0.299,1931,-0.287440465
-0.299,1932,-0.308203683
-0.299,1933,-0.337023961
-0.279,1934,-0.278083996
-0.279,1935,-0.260683822
-0.279,1936,-0.287837268
-0.279,1937,-0.288089852
-0.273,1938,-0.255296497
-0.273,1939,-0.253343005
-0.273,1940,-0.312306656
-0.273,1941,-0.315198028
-0.279,1942,-0.289153668
-0.279,1943,-0.280709134
-0.279,1944,-0.297890572
-0.279,1945,-0.336295987
-0.283,1946,-0.309360212
-0.283,1947,-0.255463675
-0.283,1948,-0.317985337
-0.283,1949,-0.25152361
-0.289,1950,-0.311516194
-0.289,1951,-0.24499033
-0.289,1952,-0.226722405
-0.289,1953,-0.280014471
-0.316,1954,-0.32756801
-0.316,1955,-0.333550847
-0.316,1956,-0.287294888
-0.316,1957,-0.272894617
-0.332,1958,-0.386876937
-0.332,1959,-0.370986262
-0.332,1960,-0.337022867
-0.332,1961,-0.31174019
-0.348,1962,-0.316625526
-0.348,1963,-0.396049899
-0.348,1964,-0.348887843
-0.348,1965,-0.323698234
-0.37,1966,-0.369931818
-0.37,1967,-0.450337097
-0.37,1968,-0.364870289
-0.37,1969,-0.405239714
-0.376,1970,-0.359376506
-0.376,1971,-0.392231491
-0.376,1972,-0.413888162
-0.376,1973,-0.411422509
-0.376,1974,-0.370369212
-0.376,1975,-0.383441783
-0.376,1976,-0.315911099
-0.376,1977,-0.326951751
-0.364,1978,-0.385601657
-0.364,1979,-0.336117256
-0.364,1980,-0.37918864
-0.364,1981,-0.350869628
-0.343,1982,-0.362892429
-0.343,1983,-0.405881462
-0.343,1984,-0.300351169
-0.343,1985,-0.287491651
-0.293,1986,-0.274110706
-0.293,1987,-0.284968371
-0.293,1988,-0.330403775
-0.293,1989,-0.323490766
-0.234,1990,-0.214409174
-0.234,1991,-0.261491926
-0.234,1992,-0.264132165
-0.234,1993,-0.236810695
-0.152,1994,-0.160570399
-0.152,1995,-0.129683381
-0.152,1996,-0.145153958
-0.152,1997,-0.142581873
-0.054,1998,-0.026166876
-0.054,1999,-0.0739172
-0.054,2000,-0.110802015
-0.054,2001,-0.083339557
0.054,2002,0.046420443
0.054,2003,0.050791012
0.054,2004,0.082015358
